time,U_R1,U_R2,U_Rb1,U_Rb2,U_Id1,I_E1,I_E2,I_L1,I_Cb1,I_C1,I_R1,I_R2,I_Rb1,I _Rb2, I_Id1, U_E1, U_E2, U_L1, U_Cb1, U_C1 
0.000457441,4.2242,7.70118,-0.000241147,-10.9251,-10.9251,1.20574e-05,0.00423625,-0.00423625,-1.13223e-06,-0.00771324,0.0042242,0.00770118,-1.20574e-05,-1.09251e-05,-1e-12,1,-4.79857,-0.574372,-10.9251,7.70118
0.000457966,4.52007,7.69714,-0.000246604,-11.217,-11.217,1.23302e-05,0.0045324,-0.0045324,-1.11323e-06,-0.00770947,0.00452007,0.00769714,-1.23302e-05,-1.1217e-05,-1e-12,1,-5.08493,-0.564857,-11.217,7.69714
0.00045849,4.81078,7.6931,-0.000251943,-11.5036,-11.5036,1.25972e-05,0.00482338,-0.00482338,-1.09353e-06,-0.00770569,0.00481078,0.0076931,-1.25972e-05,-1.15036e-05,-1e-12,1,-5.36577,-0.554991,-11.5036,7.6931
0.000459014,5.09609,7.68906,-0.000257157,-11.7849,-11.7849,1.28579e-05,0.00510895,-0.00510895,-1.07297e-06,-0.00770192,0.00509609,0.00768906,-1.28579e-05,-1.17849e-05,-1e-12,1,-5.64079,-0.544695,-11.7849,7.68906
0.000459538,5.37577,7.68502,-0.00026224,-12.0605,-12.0605,1.3112e-05,0.00538888,-0.00538888,-1.05146e-06,-0.00769813,0.00537577,0.00768502,-1.3112e-05,-1.20605e-05,-1e-12,1,-5.90969,-0.53392,-12.0605,7.68502
0.000460063,5.64954,7.68099,-0.000267184,-12.3303,-12.3303,1.33592e-05,0.00566289,-0.00566289,-1.02893e-06,-0.00769435,0.00564954,0.00768099,-1.33592e-05,-1.23303e-05,-1e-12,1,-6.17218,-0.52264,-12.3303,7.68099
0.000460587,5.91712,7.67696,-0.000271984,-12.5938,-12.5938,1.35992e-05,0.00593072,-0.00593072,-1.00537e-06,-0.00769056,0.00591712,0.00767696,-1.35992e-05,-1.25938e-05,-1e-12,1,-6.42797,-0.510842,-12.5938,7.67696
0.000461111,6.17826,7.67293,-0.000276633,-12.8509,-12.8509,1.38317e-05,0.00619209,-0.00619209,-9.80763e-07,-0.00768676,0.00617826,0.00767293,-1.38317e-05,-1.28509e-05,-1e-12,1,-6.67678,-0.498521,-12.8509,7.67293
0.000461636,6.43267,7.6689,-0.000281128,-13.1013,-13.1013,1.40564e-05,0.00644673,-0.00644673,-9.55118e-07,-0.00768296,0.00643267,0.0076689,-1.40564e-05,-1.31013e-05,-1e-12,1,-6.91835,-0.485679,-13.1013,7.6689
0.00046216,6.68009,7.66487,-0.000285462,-13.3447,-13.3447,1.42731e-05,0.00669436,-0.00669436,-9.28448e-07,-0.00767915,0.00668009,0.00766487,-1.42731e-05,-1.33447e-05,-1e-12,1,-7.15241,-0.472325,-13.3447,7.66487
0.000462684,6.92025,7.66085,-0.000289632,-13.5808,-13.5808,1.44816e-05,0.00693473,-0.00693473,-9.00772e-07,-0.00767533,0.00692025,0.00766085,-1.44816e-05,-1.35808e-05,-1e-12,1,-7.37871,-0.458467,-13.5808,7.66085
0.000463208,7.15289,7.65683,-0.000293631,-13.8094,-13.8094,1.46815e-05,0.00716757,-0.00716757,-8.72113e-07,-0.00767151,0.00715289,0.00765683,-1.46815e-05,-1.38094e-05,-1e-12,1,-7.59701,-0.444117,-13.8094,7.65683
0.000463733,7.37777,7.65281,-0.000297456,-14.0303,-14.0303,1.48728e-05,0.00739265,-0.00739265,-8.42499e-07,-0.00766768,0.00737777,0.00765281,-1.48728e-05,-1.40303e-05,-1e-12,1,-7.80706,-0.429289,-14.0303,7.65281
0.000464257,7.59465,7.64879,-0.000301102,-14.2431,-14.2431,1.50551e-05,0.0076097,-0.0076097,-8.1196e-07,-0.00766384,0.00759465,0.00764879,-1.50551e-05,-1.42431e-05,-1e-12,1,-8.00864,-0.413998,-14.2431,7.64879
0.000464781,7.80328,7.64477,-0.000304565,-14.4477,-14.4477,1.52283e-05,0.0078185,-0.0078185,-7.80526e-07,-0.00766,0.00780328,0.00764477,-1.52283e-05,-1.44477e-05,-1e-12,1,-8.20153,-0.39826,-14.4477,7.64477
0.000465306,8.00344,7.64076,-0.000307842,-14.6439,-14.6439,1.53921e-05,0.00801883,-0.00801883,-7.4823e-07,-0.00765615,0.00800344,0.00764076,-1.53921e-05,-1.46439e-05,-1e-12,1,-8.38553,-0.38209,-14.6439,7.64076
0.00046583,8.19491,7.63675,-0.000310929,-14.8313,-14.8313,1.55465e-05,0.00821046,-0.00821046,-7.15108e-07,-0.00765229,0.00819491,0.00763675,-1.55465e-05,-1.48313e-05,-1e-12,1,-8.56042,-0.365507,-14.8313,7.63675
0.000466354,8.3775,7.63274,-0.000313822,-15.0099,-15.0099,1.56911e-05,0.00839319,-0.00839319,-6.81194e-07,-0.00764843,0.0083775,0.00763274,-1.56911e-05,-1.50099e-05,-1e-12,1,-8.72602,-0.348527,-15.0099,7.63274
0.000466878,8.55099,7.62873,-0.000316519,-15.1794,-15.1794,1.58259e-05,0.00856682,-0.00856682,-6.46525e-07,-0.00764455,0.00855099,0.00762873,-1.58259e-05,-1.51794e-05,-1e-12,1,-8.88216,-0.331169,-15.1794,7.62873
0.000467403,8.7152,7.62472,-0.000319015,-15.3396,-15.3396,1.59507e-05,0.00873116,-0.00873116,-6.11138e-07,-0.00764067,0.0087152,0.00762472,-1.59507e-05,-1.53396e-05,-1e-12,1,-9.02866,-0.313453,-15.3396,7.62472
0.000467927,8.86996,7.62072,-0.000321309,-15.4904,-15.4904,1.60654e-05,0.00888603,-0.00888603,-5.75072e-07,-0.00763678,0.00886996,0.00762072,-1.60654e-05,-1.54904e-05,-1e-12,1,-9.16536,-0.295396,-15.4904,7.62072
0.000468451,9.0151,7.61672,-0.000323397,-15.6315,-15.6315,1.61699e-05,0.00903127,-0.00903127,-5.38365e-07,-0.00763289,0.0090151,0.00761672,-1.61699e-05,-1.56315e-05,-1e-12,1,-9.29211,-0.277019,-15.6315,7.61672
0.000468976,9.15045,7.61272,-0.000325278,-15.7628,-15.7628,1.62639e-05,0.00916671,-0.00916671,-5.01058e-07,-0.00762898,0.00915045,0.00761272,-1.62639e-05,-1.57628e-05,-1e-12,1,-9.40879,-0.258341,-15.7628,7.61272
0.0004695,9.27587,7.60872,-0.000326949,-15.8843,-15.8843,1.63475e-05,0.00929222,-0.00929222,-4.63191e-07,-0.00762507,0.00927587,0.00760872,-1.63475e-05,-1.58843e-05,-1e-12,1,-9.51525,-0.239383,-15.8843,7.60872
0.000470024,9.39123,7.60472,-0.000328409,-15.9956,-15.9956,1.64204e-05,0.00940765,-0.00940765,-4.24804e-07,-0.00762114,0.00939123,0.00760472,-1.64204e-05,-1.59956e-05,-1e-12,1,-9.61139,-0.220165,-15.9956,7.60472
0.000470548,9.49639,7.60073,-0.000329655,-16.0968,-16.0968,1.64827e-05,0.00951287,-0.00951287,-3.8594e-07,-0.00761721,0.00949639,0.00760073,-1.64827e-05,-1.60968e-05,-1e-12,1,-9.6971,-0.200709,-16.0968,7.60073
0.000471073,9.59125,7.59674,-0.000330686,-16.1877,-16.1877,1.65343e-05,0.00960779,-0.00960779,-3.46641e-07,-0.00761327,0.00959125,0.00759674,-1.65343e-05,-1.61877e-05,-1e-12,1,-9.77229,-0.181034,-16.1877,7.59674
0.000471597,9.67571,7.59275,-0.000331502,-16.2681,-16.2681,1.65751e-05,0.00969229,-0.00969229,-3.06949e-07,-0.00760932,0.00967571,0.00759275,-1.65751e-05,-1.62681e-05,-1e-12,1,-9.83687,-0.161163,-16.2681,7.59275
0.000472121,9.74967,7.58876,-0.0003321,-16.3381,-16.3381,1.6605e-05,0.00976627,-0.00976627,-2.66908e-07,-0.00760537,0.00974967,0.00758876,-1.6605e-05,-1.63381e-05,-1e-12,1,-9.89078,-0.141118,-16.3381,7.58876
0.000472646,9.81304,7.58478,-0.000332481,-16.3975,-16.3975,1.6624e-05,0.00982967,-0.00982967,-2.26561e-07,-0.0076014,0.00981304,0.00758478,-1.6624e-05,-1.63975e-05,-1e-12,1,-9.93396,-0.120919,-16.3975,7.58478
0.00047317,9.86577,7.58079,-0.000332644,-16.4462,-16.4462,1.66322e-05,0.00988241,-0.00988241,-1.85951e-07,-0.00759743,0.00986577,0.00758079,-1.66322e-05,-1.64462e-05,-1e-12,1,-9.96636,-0.100589,-16.4462,7.58079
0.000473694,9.9078,7.57681,-0.000332588,-16.4843,-16.4843,1.66294e-05,0.00992443,-0.00992443,-1.45123e-07,-0.00759344,0.0099078,0.00757681,-1.66294e-05,-1.64843e-05,-1e-12,1,-9.98795,-0.0801496,-16.4843,7.57681
0.000474218,9.93907,7.57283,-0.000332314,-16.5116,-16.5116,1.66157e-05,0.00995569,-0.00995569,-1.04121e-07,-0.00758945,0.00993907,0.00757283,-1.66157e-05,-1.65116e-05,-1e-12,1,-9.99869,-0.0596234,-16.5116,7.57283
0.000474743,9.95956,7.56886,-0.000331821,-16.5281,-16.5281,1.65911e-05,0.00997615,-0.00997615,-6.29899e-08,-0.00758545,0.00995956,0.00756886,-1.65911e-05,-1.65281e-05,-1e-12,1,-9.99859,-0.0390325,-16.5281,7.56886
0.000475267,9.96924,7.56488,-0.000331111,-16.5338,-16.5338,1.65556e-05,0.0099858,-0.0099858,-2.17738e-08,-0.00758144,0.00996924,0.00756488,-1.65556e-05,-1.65338e-05,-1e-12,1,-9.98764,-0.0183993,-16.5338,7.56488
0.000475791,9.96811,7.56091,-0.000330184,-16.5287,-16.5287,1.65092e-05,0.00998462,-0.00998462,1.94824e-08,-0.00757742,0.00996811,0.00756091,-1.65092e-05,-1.65287e-05,-1e-12,1,-9.96585,0.00225397,-16.5287,7.56091
0.000476316,9.95615,7.55694,-0.000329041,-16.5128,-16.5128,1.6452e-05,0.00997261,-0.00997261,6.07338e-08,-0.00757339,0.00995615,0.00755694,-1.6452e-05,-1.65128e-05,-1e-12,1,-9.93325,0.0229047,-16.5128,7.55694
0.00047684,9.9334,7.55297,-0.000327682,-16.486,-16.486,1.63841e-05,0.00994978,-0.00994978,1.01936e-07,-0.00756935,0.0099334,0.00755297,-1.63841e-05,-1.6486e-05,-1e-12,1,-9.88987,0.0435307,-16.486,7.55297
0.000477364,9.89987,7.549,-0.00032611,-16.4485,-16.4485,1.63055e-05,0.00991617,-0.00991617,1.43044e-07,-0.00756531,0.00989987,0.007549,-1.63055e-05,-1.64485e-05,-1e-12,1,-9.83576,0.0641094,-16.4485,7.549
0.000477889,9.85559,7.54504,-0.000324326,-16.4003,-16.4003,1.62163e-05,0.00987181,-0.00987181,1.84013e-07,-0.00756125,0.00985559,0.00754504,-1.62163e-05,-1.64003e-05,-1e-12,1,-9.77097,0.0846186,-16.4003,7.54504
0.000478413,9.80062,7.54108,-0.000322332,-16.3414,-16.3414,1.61166e-05,0.00981674,-0.00981674,2.24798e-07,-0.00755719,0.00980062,0.00754108,-1.61166e-05,-1.63414e-05,-1e-12,1,-9.69559,0.105036,-16.3414,7.54108
0.000478937,9.73502,7.53712,-0.000320129,-16.2718,-16.2718,1.60065e-05,0.00975102,-0.00975102,2.65356e-07,-0.00755312,0.00973502,0.00753712,-1.60065e-05,-1.62718e-05,-1e-12,1,-9.60968,0.125339,-16.2718,7.53712
0.000479461,9.65885,7.53316,-0.000317721,-16.1917,-16.1917,1.58861e-05,0.00967474,-0.00967474,3.05643e-07,-0.00754904,0.00965885,0.00753316,-1.58861e-05,-1.61917e-05,-1e-12,1,-9.51334,0.145507,-16.1917,7.53316
0.000479986,9.5722,7.5292,-0.00031511,-16.1011,-16.1011,1.57555e-05,0.00958796,-0.00958796,3.45614e-07,-0.00754496,0.0095722,0.0075292,-1.57555e-05,-1.61011e-05,-1e-12,1,-9.40669,0.165516,-16.1011,7.5292
0.00048051,9.47517,7.52525,-0.000312298,-16.0001,-16.0001,1.56149e-05,0.00949078,-0.00949078,3.85227e-07,-0.00754086,0.00947517,0.00752525,-1.56149e-05,-1.60001e-05,-1e-12,1,-9.28982,0.185346,-16.0001,7.52525
0.000481034,9.36785,7.5213,-0.000309288,-15.8888,-15.8888,1.54644e-05,0.00938332,-0.00938332,4.24438e-07,-0.00753676,0.00936785,0.0075213,-1.54644e-05,-1.58888e-05,-1e-12,1,-9.16288,0.204975,-15.8888,7.5213
0.000481559,9.25037,7.51735,-0.000306084,-15.7674,-15.7674,1.53042e-05,0.00926568,-0.00926568,4.63205e-07,-0.00753265,0.00925037,0.00751735,-1.53042e-05,-1.57674e-05,-1e-12,1,-9.02599,0.224381,-15.7674,7.51735
0.000482083,9.12286,7.5134,-0.000302689,-15.636,-15.636,1.51345e-05,0.00913799,-0.00913799,5.01485e-07,-0.00752854,0.00912286,0.0075134,-1.51345e-05,-1.5636e-05,-1e-12,1,-8.87931,0.243544,-15.636,7.5134
0.000482607,8.98544,7.50946,-0.000299107,-15.4946,-15.4946,1.49554e-05,0.0090004,-0.0090004,5.39238e-07,-0.00752441,0.00898544,0.00750946,-1.49554e-05,-1.54946e-05,-1e-12,1,-8.723,0.262443,-15.4946,7.50946
0.000483131,8.83827,7.50551,-0.000295341,-15.3435,-15.3435,1.47671e-05,0.00885304,-0.00885304,5.76422e-07,-0.00752028,0.00883827,0.00750551,-1.47671e-05,-1.53435e-05,-1e-12,1,-8.55722,0.281057,-15.3435,7.50551
0.000483656,8.68152,7.50157,-0.000291396,-15.1828,-15.1828,1.45698e-05,0.00869609,-0.00869609,6.12996e-07,-0.00751614,0.00868152,0.00750157,-1.45698e-05,-1.51828e-05,-1e-12,1,-8.38215,0.299366,-15.1828,7.50157
0.00048418,8.51534,7.49763,-0.000287275,-15.0127,-15.0127,1.43638e-05,0.0085297,-0.0085297,6.48922e-07,-0.007512,0.00851534,0.00749763,-1.43638e-05,-1.50127e-05,-1e-12,1,-8.19799,0.31735,-15.0127,7.49763
0.000484704,8.33992,7.4937,-0.000282984,-14.8333,-14.8333,1.41492e-05,0.00835407,-0.00835407,6.8416e-07,-0.00750785,0.00833992,0.0074937,-1.41492e-05,-1.48333e-05,-1e-12,1,-8.00493,0.33499,-14.8333,7.4937
0.000485229,8.15546,7.48976,-0.000278525,-14.6449,-14.6449,1.39263e-05,0.00816938,-0.00816938,7.18672e-07,-0.00750369,0.00815546,0.00748976,-1.39263e-05,-1.46449e-05,-1e-12,1,-7.80319,0.352266,-14.6449,7.48976
0.000485753,7.96214,7.48583,-0.000273906,-14.4477,-14.4477,1.36953e-05,0.00797584,-0.00797584,7.52421e-07,-0.00749953,0.00796214,0.00748583,-1.36953e-05,-1.44477e-05,-1e-12,1,-7.59298,0.36916,-14.4477,7.48583
0.000486277,7.76019,7.4819,-0.000269129,-14.2418,-14.2418,1.34565e-05,0.00777364,-0.00777364,7.85369e-07,-0.00749536,0.00776019,0.0074819,-1.34565e-05,-1.42418e-05,-1e-12,1,-7.37453,0.385654,-14.2418,7.4819
0.000486801,7.54981,7.47797,-0.000264201,-14.0275,-14.0275,1.321e-05,0.00756302,-0.00756302,8.17481e-07,-0.00749118,0.00754981,0.00747797,-1.321e-05,-1.40275e-05,-1e-12,1,-7.14808,0.401729,-14.0275,7.47797
0.000487326,7.33124,7.47405,-0.000259126,-13.805,-13.805,1.29563e-05,0.0073442,-0.0073442,8.48723e-07,-0.00748701,0.00733124,0.00747405,-1.29563e-05,-1.3805e-05,-1e-12,1,-6.91388,0.417368,-13.805,7.47405
0.00048785,7.10472,7.47013,-0.000253911,-13.5746,-13.5746,1.26955e-05,0.00711742,-0.00711742,8.7906e-07,-0.00748282,0.00710472,0.00747013,-1.26955e-05,-1.35746e-05,-1e-12,1,-6.67217,0.432554,-13.5746,7.47013
0.000488374,6.87049,7.46621,-0.00024856,-13.3364,-13.3364,1.2428e-05,0.00688292,-0.00688292,9.08459e-07,-0.00747863,0.00687049,0.00746621,-1.2428e-05,-1.33364e-05,-1e-12,1,-6.42322,0.447271,-13.3364,7.46621
0.000488899,6.6288,7.46229,-0.000243079,-13.0908,-13.0908,1.2154e-05,0.00664096,-0.00664096,9.36888e-07,-0.00747444,0.0066288,0.00746229,-1.2154e-05,-1.30908e-05,-1e-12,1,-6.1673,0.461503,-13.0908,7.46229
0.000489423,6.37993,7.45837,-0.000237475,-12.8381,-12.8381,1.18737e-05,0.0063918,-0.0063918,9.64318e-07,-0.00747024,0.00637993,0.00745837,-1.18737e-05,-1.28381e-05,-1e-12,1,-5.90469,0.475234,-12.8381,7.45837
0.000489947,6.12412,7.45446,-0.000231753,-12.5783,-12.5783,1.15876e-05,0.00613571,-0.00613571,9.90717e-07,-0.00746604,0.00612412,0.00745446,-1.15876e-05,-1.25783e-05,-1e-12,1,-5.63567,0.488449,-12.5783,7.45446
0.000490471,5.86168,7.45054,-0.000225919,-12.312,-12.312,1.12959e-05,0.00587297,-0.00587297,1.01606e-06,-0.00746184,0.00586168,0.00745054,-1.12959e-05,-1.2312e-05,-1e-12,1,-5.36054,0.501134,-12.312,7.45054
0.000490996,5.59287,7.44663,-0.000219979,-12.0393,-12.0393,1.0999e-05,0.00560387,-0.00560387,1.04031e-06,-0.00745763,0.00559287,0.00744663,-1.0999e-05,-1.20393e-05,-1e-12,1,-5.07959,0.513276,-12.0393,7.44663
0.00049152,5.31799,7.44273,-0.000213941,-11.7605,-11.7605,1.06971e-05,0.00532869,-0.00532869,1.06345e-06,-0.00745342,0.00531799,0.00744273,-1.06971e-05,-1.17605e-05,-1e-12,1,-4.79313,0.52486,-11.7605,7.44273
0.000492044,5.03735,7.43882,-0.00020781,-11.476,-11.476,1.03905e-05,0.00504774,-0.00504774,1.08546e-06,-0.00744921,0.00503735,0.00743882,-1.03905e-05,-1.1476e-05,-1e-12,1,-4.50147,0.535875,-11.476,7.43882
0.000492569,4.75123,7.43492,-0.000201593,-11.1859,-11.1859,1.00797e-05,0.00476131,-0.00476131,1.1063e-06,-0.007445,0.00475123,0.00743492,-1.00797e-05,-1.11859e-05,-1e-12,1,-4.20493,0.546309,-11.1859,7.43492
0.000493093,4.45997,7.43102,-0.000195297,-10.8908,-10.8908,9.76483e-06,0.00446973,-0.00446973,1.12596e-06,-0.00744078,0.00445997,0.00743102,-9.76483e-06,-1.08908e-05,-1e-12,1,-3.90382,0.55615,-10.8908,7.43102
0.000493617,4.16386,7.42712,-0.000188928,-10.5908,-10.5908,9.44638e-06,0.00417331,-0.00417331,1.14441e-06,-0.00743656,0.00416386,0.00742712,-9.44638e-06,-1.05908e-05,-1e-12,1,-3.59847,0.565387,-10.5908,7.42712
0.000494141,3.86323,7.42322,-0.000182493,-10.2863,-10.2863,9.12464e-06,0.00387236,-0.00387236,1.16163e-06,-0.00743234,0.00386323,0.00742322,-9.12464e-06,-1.02863e-05,-1e-12,1,-3.28922,0.574011,-10.2863,7.42322
0.000494666,3.55842,7.41933,-0.000175999,-9.97757,-9.97757,8.79995e-06,0.00356722,-0.00356722,1.17762e-06,-0.00742813,0.00355842,0.00741933,-8.79995e-06,-9.97757e-06,-1e-12,1,-2.97641,0.582012,-9.97757,7.41933
0.00049519,3.24974,7.41543,-0.000169453,-9.665,-9.665,8.47267e-06,0.00325821,-0.00325821,1.19234e-06,-0.00742391,0.00324974,0.00741543,-8.47267e-06,-9.665e-06,-1e-12,1,-2.66036,0.589381,-9.665,7.41543
0.000495714,2.93753,7.41154,-0.000162863,-9.34891,-9.34891,8.14314e-06,0.00294568,-0.00294568,1.20578e-06,-0.00741969,0.00293753,0.00741154,-8.14314e-06,-9.34891e-06,-1e-12,1,-2.34142,0.596111,-9.34891,7.41154
0.000496239,2.62214,7.40766,-0.000156234,-9.02964,-9.02964,7.81171e-06,0.00262995,-0.00262995,1.21793e-06,-0.00741547,0.00262214,0.00740766,-7.81171e-06,-9.02964e-06,-1e-12,1,-2.01995,0.602195,-9.02964,7.40766
0.000496763,2.30391,7.40377,-0.000149575,-8.70753,-8.70753,7.47875e-06,0.00231138,-0.00231138,1.22878e-06,-0.00741125,0.00230391,0.00740377,-7.47875e-06,-8.70753e-06,-1e-12,1,-1.69628,0.607624,-8.70753,7.40377
0.000497287,1.98317,7.39989,-0.000142892,-8.38291,-8.38291,7.14461e-06,0.00199031,-0.00199031,1.2383e-06,-0.00740703,0.00198317,0.00739989,-7.14461e-06,-8.38291e-06,-1e-12,1,-1.37077,0.612395,-8.38291,7.39989
0.000497811,1.66028,7.39601,-0.000136193,-8.05615,-8.05615,6.80965e-06,0.00166709,-0.00166709,1.2465e-06,-0.00740281,0.00166028,0.00739601,-6.80965e-06,-8.05615e-06,-1e-12,1,-1.04378,0.616501,-8.05615,7.39601
0.000498336,1.33559,7.39213,-0.000129484,-7.72759,-7.72759,6.47422e-06,0.00134206,-0.00134206,1.25337e-06,-0.0073986,0.00133559,0.00739213,-6.47422e-06,-7.72759e-06,-1e-12,1,-0.715651,0.619938,-7.72759,7.39213
0.00049886,1.00945,7.38825,-0.000122774,-7.39758,-7.39758,6.13869e-06,0.00101559,-0.00101559,1.25889e-06,-0.00739439,0.00100945,0.00738825,-6.13869e-06,-7.39758e-06,-1e-12,1,-0.386747,0.622702,-7.39758,7.38825
0.000499384,0.682214,7.38437,-0.000116068,-7.06647,-7.06647,5.80342e-06,0.000688017,-0.000688017,1.26306e-06,-0.00739018,0.000682214,0.00738437,-5.80342e-06,-7.06647e-06,-1e-12,1,-0.057423,0.624791,-7.06647,7.38437
0.000499909,0.354238,7.3805,-0.000109375,-6.73463,-6.73463,5.46876e-06,0.000359707,-0.000359707,1.26587e-06,-0.00738597,0.000354238,0.0073805,-5.46876e-06,-6.73463e-06,-1e-12,1,0.271963,0.626202,-6.73463,7.3805
0.000500433,0.0258788,7.37663,-0.000102702,-6.40241,-6.40241,5.13508e-06,3.10139e-05,-3.10139e-05,1.26733e-06,-0.00738177,2.58788e-05,0.00737663,-5.13508e-06,-6.40241e-06,-1e-12,1,0.601054,0.626933,-6.40241,7.37663
0.000500957,-0.302509,7.37276,-9.60546e-05,-6.07016,-6.07016,4.80273e-06,-0.000297706,0.000297706,1.26743e-06,-0.00737757,-0.000302509,0.00737276,-4.80273e-06,-6.07016e-06,-1e-12,1,0.929493,0.626984,-6.07016,7.37276
0.000501481,-0.630568,7.3689,-8.94415e-05,-5.73824,-5.73824,4.47207e-06,-0.000626096,0.000626096,1.26617e-06,-0.00737337,-0.000630568,0.0073689,-4.47207e-06,-5.73824e-06,-1e-12,1,1.25692,0.626354,-5.73824,7.3689
0.000502006,-0.957944,7.36504,-8.28692e-05,-5.40701,-5.40701,4.14346e-06,-0.0009538,0.0009538,1.26355e-06,-0.00736918,-0.000957944,0.00736504,-4.14346e-06,-5.40701e-06,-1e-12,1,1.58299,0.625046,-5.40701,7.36504
0.00050253,-1.28428,7.36117,-7.63448e-05,-5.07682,-5.07682,3.81724e-06,-0.00128046,0.00128046,1.25958e-06,-0.00736499,-0.00128428,0.00736117,-3.81724e-06,-5.07682e-06,-1e-12,1,1.90734,0.623058,-5.07682,7.36117
0.000503054,-1.60922,7.35731,-6.98754e-05,-4.74802,-4.74802,3.49377e-06,-0.00160573,0.00160573,1.25425e-06,-0.00736081,-0.00160922,0.00735731,-3.49377e-06,-4.74802e-06,-1e-12,1,2.22962,0.620395,-4.74802,7.35731
0.000503579,-1.93242,7.35346,-6.34679e-05,-4.42098,-4.42098,3.17339e-06,-0.00192924,0.00192924,1.24758e-06,-0.00735663,-0.00193242,0.00735346,-3.17339e-06,-4.42098e-06,-1e-12,1,2.54948,0.617059,-4.42098,7.35346
0.000504103,-2.25352,7.3496,-5.7129e-05,-4.09603,-4.09603,2.85645e-06,-0.00225066,0.00225066,1.23958e-06,-0.00735246,-0.00225352,0.0073496,-2.85645e-06,-4.09603e-06,-1e-12,1,2.86657,0.613053,-4.09603,7.3496
0.000504627,-2.57217,7.34575,-5.08658e-05,-3.77353,-3.77353,2.54329e-06,-0.00256963,0.00256963,1.23024e-06,-0.00734829,-0.00257217,0.00734575,-2.54329e-06,-3.77353e-06,-1e-12,1,3.18055,0.608382,-3.77353,7.34575
0.000505151,-2.88803,7.3419,-4.46847e-05,-3.45382,-3.45382,2.23424e-06,-0.0028858,0.0028858,1.21959e-06,-0.00734413,-0.00288803,0.0073419,-2.23424e-06,-3.45382e-06,-1e-12,1,3.49108,0.60305,-3.45382,7.3419
0.000505676,-3.20076,7.33805,-3.85925e-05,-3.13725,-3.13725,1.92963e-06,-0.00319883,0.00319883,1.20762e-06,-0.00733998,-0.00320076,0.00733805,-1.92963e-06,-3.13725e-06,-1e-12,1,3.79783,0.597065,-3.13725,7.33805
0.0005062,-3.51002,7.33421,-3.25957e-05,-2.82415,-2.82415,1.62979e-06,-0.00350839,0.00350839,1.19437e-06,-0.00733584,-0.00351002,0.00733421,-1.62979e-06,-2.82415e-06,-1e-12,1,4.10045,0.590431,-2.82415,7.33421
0.000506724,-3.81547,7.33036,-2.67008e-05,-2.51487,-2.51487,1.33504e-06,-0.00381413,0.00381413,1.17983e-06,-0.0073317,-0.00381547,0.00733036,-1.33504e-06,-2.51487e-06,-1e-12,1,4.39862,0.583157,-2.51487,7.33036
0.000507249,-4.11677,7.32652,-2.09139e-05,-2.20972,-2.20972,1.0457e-06,-0.00411573,0.00411573,1.16403e-06,-0.00732757,-0.00411677,0.00732652,-1.0457e-06,-2.20972e-06,-1e-12,1,4.69202,0.57525,-2.20972,7.32652
0.000507773,-4.41362,7.32268,-1.52414e-05,-1.90905,-1.90905,7.62069e-07,-0.00441285,0.00441285,1.14698e-06,-0.00732344,-0.00441362,0.00732268,-7.62069e-07,-1.90905e-06,-1e-12,1,4.98033,0.566719,-1.90905,7.32268
0.000508297,-4.70567,7.31884,-9.68925e-06,-1.61317,-1.61317,4.84463e-07,-0.00470518,0.00470518,1.1287e-06,-0.00731933,-0.00470567,0.00731884,-4.84463e-07,-1.61317e-06,-1e-12,1,5.26324,0.557573,-1.61317,7.31884
0.000508822,-4.99261,7.31501,-4.26346e-06,-1.32239,-1.32239,2.13173e-07,-0.0049924,0.0049924,1.10922e-06,-0.00731522,-0.00499261,0.00731501,-2.13173e-07,-1.32239e-06,-1e-12,1,5.54043,0.547822,-1.32239,7.31501
0.000509346,-5.27414,7.31117,1.03019e-06,-1.03704,-1.03704,-5.15093e-08,-0.00527419,0.00527419,1.08855e-06,-0.00731112,-0.00527414,0.00731117,5.15093e-08,-1.03704e-06,-1e-12,1,5.81162,0.537477,-1.03704,7.31117
0.00050987,-5.54994,7.30734,6.18603e-06,-0.757405,-0.757405,-3.09302e-07,-0.00555025,0.00555025,1.06671e-06,-0.00730703,-0.00554994,0.00730734,3.09302e-07,-7.57405e-07,-1e-12,1,6.07649,0.526548,-0.757405,7.30734
0.000510394,-5.81973,7.30351,1.11986e-05,-0.483798,-0.483798,-5.59928e-07,-0.00582029,0.00582029,1.04373e-06,-0.00730295,-0.00581973,0.00730351,5.59928e-07,-4.83798e-07,-1e-12,1,6.33478,0.515048,-0.483798,7.30351
0.000510919,-6.0832,7.29969,1.60624e-05,-0.216508,-0.216508,-8.03121e-07,-0.006084,0.006084,1.01963e-06,-0.00729888,-0.0060832,0.00729969,8.03121e-07,-2.16508e-07,-9.99758e-13,1,6.58619,0.502989,-0.216508,7.29969
0.000511443,-6.34006,7.29586,2.07725e-05,0.0441793,0.0441793,-1.03863e-06,-0.0063411,0.0063411,9.94443e-07,-0.00729482,-0.00634006,0.00729586,1.03863e-06,4.41793e-08,4.4696e-12,1,6.83045,0.490385,0.0441793,7.29586
0.000511967,-6.58999,7.29204,2.72115e-05,0.297921,0.297921,-1.36057e-06,-0.00659135,0.00659135,9.67949e-07,-0.00729068,-0.00658999,0.00729204,1.36057e-06,2.97921e-07,9.47031e-08,1,7.0673,0.47731,0.297921,7.29204
